sentence,event1,event2,signal,Doc name,Doc ID ,negated_
"To mollify shareholders concerned about the long-term value of the company under the BellSouth-LIN agreement, BellSouth also agreed to pay as much as $10 a share, or $540 million, if, after five years, the trading value of the new cellular company isn't as high as the value that shareholders would have realized from the McCaw offer.    ",high,concerned,have,wsj_0584.tml, WSJ891030-0115 
"To mollify shareholders concerned about the long-term value of the company under the BellSouth-LIN agreement, BellSouth also agreed to pay as much as $10 a share, or $540 million, if, after five years, the trading value of the new cellular company isn't as high as the value that shareholders would have realized from the McCaw offer.    ",agreed,agreement,have,wsj_0584.tml, WSJ891030-0115 
"To mollify shareholders concerned about the long-term value of the company under the BellSouth-LIN agreement, BellSouth also agreed to pay as much as $10 a share, or $540 million, if, after five years, the trading value of the new cellular company isn't as high as the value that shareholders would have realized from the McCaw offer.    ",agreed,concerned,have,wsj_0584.tml, WSJ891030-0115 
"To mollify shareholders concerned about the long-term value of the company under the BellSouth-LIN agreement, BellSouth also agreed to pay as much as $10 a share, or $540 million, if, after five years, the trading value of the new cellular company isn't as high as the value that shareholders would have realized from the McCaw offer.    ",agreement,concerned,have,wsj_0584.tml, WSJ891030-0115 
"We did n't expect BellSouth to be so responsive,"" said Frederick A. Moran, president of Moran Asset Management Inc., which holds 500,000 LIN shares. ",expect,said,so ,wsj_0584.tml, WSJ891030-0115 
"We did n't expect BellSouth to be so responsive,"" said Frederick A. Moran, president of Moran Asset Management Inc., which holds 500,000 LIN shares. ",expect,responsive,so ,wsj_0584.tml, WSJ891030-0115 
"We did n't expect BellSouth to be so responsive,"" said Frederick A. Moran, president of Moran Asset Management Inc., which holds 500,000 LIN shares. ",said,responsive,so ,wsj_0584.tml, WSJ891030-0115 
"We did n't expect BellSouth to be so responsive,"" said Frederick A. Moran, president of Moran Asset Management Inc., which holds 500,000 LIN shares. ",expect,said,so,wsj_0584.tml, WSJ891030-0115 
"We did n't expect BellSouth to be so responsive,"" said Frederick A. Moran, president of Moran Asset Management Inc., which holds 500,000 LIN shares. ",expect,responsive,so,wsj_0584.tml, WSJ891030-0115 
"We did n't expect BellSouth to be so responsive,"" said Frederick A. Moran, president of Moran Asset Management Inc., which holds 500,000 LIN shares. ",said,responsive,so,wsj_0584.tml, WSJ891030-0115 
"But Kenneth Leon, a telecommunications analyst with Bear, Stearns amp Co., finds the BellSouth proposal still flawed because the company does n't have to wait five years to begin buying more LIN shares. ",finds,flawed,because ,wsj_0584.tml, WSJ891030-0115 
"But Kenneth Leon, a telecommunications analyst with Bear, Stearns amp Co., finds the BellSouth proposal still flawed because the company does n't have to wait five years to begin buying more LIN shares. ",finds,wait,because ,wsj_0584.tml, WSJ891030-0115 
"But Kenneth Leon, a telecommunications analyst with Bear, Stearns amp Co., finds the BellSouth proposal still flawed because the company does n't have to wait five years to begin buying more LIN shares. ",flawed,wait,because ,wsj_0584.tml, WSJ891030-0115 
"But Kenneth Leon, a telecommunications analyst with Bear, Stearns amp Co., finds the BellSouth proposal still flawed because the company does n't have to wait five years to begin buying more LIN shares. ",finds,flawed,because,wsj_0584.tml, WSJ891030-0115 
"But Kenneth Leon, a telecommunications analyst with Bear, Stearns amp Co., finds the BellSouth proposal still flawed because the company does n't have to wait five years to begin buying more LIN shares. ",finds,wait,because,wsj_0584.tml, WSJ891030-0115 
"But Kenneth Leon, a telecommunications analyst with Bear, Stearns amp Co., finds the BellSouth proposal still flawed because the company does n't have to wait five years to begin buying more LIN shares. ",flawed,wait,because,wsj_0584.tml, WSJ891030-0115 
"But Kenneth Leon, a telecommunications analyst with Bear, Stearns amp Co., finds the BellSouth proposal still flawed because the company does n't have to wait five years to begin buying more LIN shares. ",finds,flawed,have,wsj_0584.tml, WSJ891030-0115 
"But Kenneth Leon, a telecommunications analyst with Bear, Stearns amp Co., finds the BellSouth proposal still flawed because the company does n't have to wait five years to begin buying more LIN shares. ",finds,wait,have,wsj_0584.tml, WSJ891030-0115 
"But Kenneth Leon, a telecommunications analyst with Bear, Stearns amp Co., finds the BellSouth proposal still flawed because the company does n't have to wait five years to begin buying more LIN shares. ",flawed,wait,have,wsj_0584.tml, WSJ891030-0115 
"Earlier this year, Dataproducts had rejected a $15 a share offer from DPC, saying it was n't adequately financed. ",rejected,saying,from,wsj_0471.tml, WSJ891031-0040 
"Earlier this year, Dataproducts had rejected a $15 a share offer from DPC, saying it was n't adequately financed. ",rejected,financed,from,wsj_0471.tml, WSJ891031-0040 
"Earlier this year, Dataproducts had rejected a $15 a share offer from DPC, saying it was n't adequately financed. ",rejected,offer,from,wsj_0471.tml, WSJ891031-0040 
"Earlier this year, Dataproducts had rejected a $15 a share offer from DPC, saying it was n't adequately financed. ",saying,financed,from,wsj_0471.tml, WSJ891031-0040 
"Earlier this year, Dataproducts had rejected a $15 a share offer from DPC, saying it was n't adequately financed. ",saying,offer,from,wsj_0471.tml, WSJ891031-0040 
"Earlier this year, Dataproducts had rejected a $15 a share offer from DPC, saying it was n't adequately financed. ",financed,offer,from,wsj_0471.tml, WSJ891031-0040 
"Earlier this year, Dataproducts had rejected a $15 a share offer from DPC, saying it was n't adequately financed. ",rejected,saying,have,wsj_0471.tml, WSJ891031-0040 
"Earlier this year, Dataproducts had rejected a $15 a share offer from DPC, saying it was n't adequately financed. ",rejected,financed,have,wsj_0471.tml, WSJ891031-0040 
"Earlier this year, Dataproducts had rejected a $15 a share offer from DPC, saying it was n't adequately financed. ",rejected,offer,have,wsj_0471.tml, WSJ891031-0040 
"Earlier this year, Dataproducts had rejected a $15 a share offer from DPC, saying it was n't adequately financed. ",saying,financed,have,wsj_0471.tml, WSJ891031-0040 
"Earlier this year, Dataproducts had rejected a $15 a share offer from DPC, saying it was n't adequately financed. ",saying,offer,have,wsj_0471.tml, WSJ891031-0040 
"Earlier this year, Dataproducts had rejected a $15 a share offer from DPC, saying it was n't adequately financed. ",financed,offer,have,wsj_0471.tml, WSJ891031-0040 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",approve,made,by ,wsj_1038.tml, WSJ891026-0018 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",approve,said,by ,wsj_1038.tml, WSJ891026-0018 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",approve,mandated,by ,wsj_1038.tml, WSJ891026-0018 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",made,said,by ,wsj_1038.tml, WSJ891026-0018 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",made,mandated,by ,wsj_1038.tml, WSJ891026-0018 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",said,mandated,by ,wsj_1038.tml, WSJ891026-0018 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",approve,made,by,wsj_1038.tml, WSJ891026-0018 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",approve,said,by,wsj_1038.tml, WSJ891026-0018 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",approve,mandated,by,wsj_1038.tml, WSJ891026-0018 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",made,said,by,wsj_1038.tml, WSJ891026-0018 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",made,mandated,by,wsj_1038.tml, WSJ891026-0018 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",said,mandated,by,wsj_1038.tml, WSJ891026-0018 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",approve,made,make,wsj_1038.tml, WSJ891026-0018 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",approve,said,make,wsj_1038.tml, WSJ891026-0018 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",approve,mandated,make,wsj_1038.tml, WSJ891026-0018 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",made,said,make,wsj_1038.tml, WSJ891026-0018 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",made,mandated,make,wsj_1038.tml, WSJ891026-0018 
"Details of the restructuring wo n't be made final until regulators approve the regulations mandated by the new federal act, the company said. ",said,mandated,make,wsj_1038.tml, WSJ891026-0018 
"""I'm not saying everything is hunky-dory, but we have completed the transition,"" Robert M. Price, chairman and chief executive, said in an interview. ",completed,said,have,wsj_0575.tml, WSJ891030-0125 
"""I'm not saying everything is hunky-dory, but we have completed the transition,"" Robert M. Price, chairman and chief executive, said in an interview. ",completed,transition,have,wsj_0575.tml, WSJ891030-0125 
"""I'm not saying everything is hunky-dory, but we have completed the transition,"" Robert M. Price, chairman and chief executive, said in an interview. ",completed,interview,have,wsj_0575.tml, WSJ891030-0125 
"""I'm not saying everything is hunky-dory, but we have completed the transition,"" Robert M. Price, chairman and chief executive, said in an interview. ",said,transition,have,wsj_0575.tml, WSJ891030-0125 
"""I'm not saying everything is hunky-dory, but we have completed the transition,"" Robert M. Price, chairman and chief executive, said in an interview. ",said,interview,have,wsj_0575.tml, WSJ891030-0125 
"""I'm not saying everything is hunky-dory, but we have completed the transition,"" Robert M. Price, chairman and chief executive, said in an interview. ",transition,interview,have,wsj_0575.tml, WSJ891030-0125 
"""We've been listed as a candidate for so long it's not worth worrying about,"" said Mr. Price. ",listed,worth,as ,wsj_0575.tml, WSJ891030-0125 
"""We've been listed as a candidate for so long it's not worth worrying about,"" said Mr. Price. ",listed,said,as ,wsj_0575.tml, WSJ891030-0125 
"""We've been listed as a candidate for so long it's not worth worrying about,"" said Mr. Price. ",worth,said,as ,wsj_0575.tml, WSJ891030-0125 
"""We've been listed as a candidate for so long it's not worth worrying about,"" said Mr. Price. ",listed,worth,so ,wsj_0575.tml, WSJ891030-0125 
"""We've been listed as a candidate for so long it's not worth worrying about,"" said Mr. Price. ",listed,said,so ,wsj_0575.tml, WSJ891030-0125 
"""We've been listed as a candidate for so long it's not worth worrying about,"" said Mr. Price. ",worth,said,so ,wsj_0575.tml, WSJ891030-0125 
"""We've been listed as a candidate for so long it's not worth worrying about,"" said Mr. Price. ",listed,worth,as,wsj_0575.tml, WSJ891030-0125 
"""We've been listed as a candidate for so long it's not worth worrying about,"" said Mr. Price. ",listed,said,as,wsj_0575.tml, WSJ891030-0125 
"""We've been listed as a candidate for so long it's not worth worrying about,"" said Mr. Price. ",worth,said,as,wsj_0575.tml, WSJ891030-0125 
"""We've been listed as a candidate for so long it's not worth worrying about,"" said Mr. Price. ",listed,worth,so,wsj_0575.tml, WSJ891030-0125 
"""We've been listed as a candidate for so long it's not worth worrying about,"" said Mr. Price. ",listed,said,so,wsj_0575.tml, WSJ891030-0125 
"""We've been listed as a candidate for so long it's not worth worrying about,"" said Mr. Price. ",worth,said,so,wsj_0575.tml, WSJ891030-0125 
"""We've been listed as a candidate for so long it's not worth worrying about,"" said Mr. Price. ",listed,worth,have,wsj_0575.tml, WSJ891030-0125 
"""We've been listed as a candidate for so long it's not worth worrying about,"" said Mr. Price. ",listed,said,have,wsj_0575.tml, WSJ891030-0125 
"""We've been listed as a candidate for so long it's not worth worrying about,"" said Mr. Price. ",worth,said,have,wsj_0575.tml, WSJ891030-0125 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",proposal,expected,as ,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",proposal,own,as ,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",proposal,does,as ,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",proposal,acquire,as ,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",proposal,proposed,as ,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",expected,own,as ,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",expected,does,as ,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",expected,acquire,as ,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",expected,proposed,as ,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",own,does,as ,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",own,acquire,as ,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",own,proposed,as ,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",does,acquire,as ,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",does,proposed,as ,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",acquire,proposed,as ,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",proposal,expected,as,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",proposal,own,as,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",proposal,does,as,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",proposal,acquire,as,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",proposal,proposed,as,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",expected,own,as,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",expected,does,as,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",expected,acquire,as,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",expected,proposed,as,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",own,does,as,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",own,acquire,as,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",own,proposed,as,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",does,acquire,as,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",does,proposed,as,wsj_1033.tml, WSJ891026-0023 
"Esselte AB, the Stockholm office supplies company, as expected, proposed to acquire the 22% it doesn't own of its U.S. unit, Esselte Business Systems Inc.    The price in the proposal is $43.50 for each of the 4.9 million shares the parent doesn't own, or $213.2 million.    ",acquire,proposed,as,wsj_1033.tml, WSJ891026-0023 
"But it said that severance payments to those executives not staying with the company will reduce First of America's operating results for 1989 by $3 million to $4 million, or 15 cents to 20 cents a share. ",payments,severance,by,wsj_0172.tml, WSJ891102-0018 
"But it said that severance payments to those executives not staying with the company will reduce First of America's operating results for 1989 by $3 million to $4 million, or 15 cents to 20 cents a share. ",payments,reduce,by,wsj_0172.tml, WSJ891102-0018 
"But it said that severance payments to those executives not staying with the company will reduce First of America's operating results for 1989 by $3 million to $4 million, or 15 cents to 20 cents a share. ",payments,staying,by,wsj_0172.tml, WSJ891102-0018 
"But it said that severance payments to those executives not staying with the company will reduce First of America's operating results for 1989 by $3 million to $4 million, or 15 cents to 20 cents a share. ",payments,said,by,wsj_0172.tml, WSJ891102-0018 
"But it said that severance payments to those executives not staying with the company will reduce First of America's operating results for 1989 by $3 million to $4 million, or 15 cents to 20 cents a share. ",severance,reduce,by,wsj_0172.tml, WSJ891102-0018 
"But it said that severance payments to those executives not staying with the company will reduce First of America's operating results for 1989 by $3 million to $4 million, or 15 cents to 20 cents a share. ",severance,staying,by,wsj_0172.tml, WSJ891102-0018 
"But it said that severance payments to those executives not staying with the company will reduce First of America's operating results for 1989 by $3 million to $4 million, or 15 cents to 20 cents a share. ",severance,said,by,wsj_0172.tml, WSJ891102-0018 
"But it said that severance payments to those executives not staying with the company will reduce First of America's operating results for 1989 by $3 million to $4 million, or 15 cents to 20 cents a share. ",reduce,staying,by,wsj_0172.tml, WSJ891102-0018 
"But it said that severance payments to those executives not staying with the company will reduce First of America's operating results for 1989 by $3 million to $4 million, or 15 cents to 20 cents a share. ",reduce,said,by,wsj_0172.tml, WSJ891102-0018 
"But it said that severance payments to those executives not staying with the company will reduce First of America's operating results for 1989 by $3 million to $4 million, or 15 cents to 20 cents a share. ",staying,said,by,wsj_0172.tml, WSJ891102-0018 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",hope,see,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",hope,coup,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",hope,persuade,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",hope,said,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",hope,block,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",hope,bid,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",see,coup,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",see,persuade,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",see,said,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",see,block,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",see,bid,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",coup,persuade,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",coup,said,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",coup,block,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",coup,bid,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",persuade,said,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",persuade,block,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",persuade,bid,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",said,block,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",said,bid,persuade,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",block,bid,persuade,wsj_0810.tml, WSJ891027-0085 
