sentence,event1,event2,signal,Doc name,Doc ID 
asked,made,make,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"""The claims that Maria made were so serious that she was asked by the Department of Homeland Security to come to the U.S. to tell her story."
want,said,so ,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"I want to tell the story so that in the near future, other girls do n't go through the same, "" Maria said."""
want,said,so that,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"I want to tell the story so that in the near future, other girls do n't go through the same, "" Maria said."""
want,said,so,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"I want to tell the story so that in the near future, other girls do n't go through the same, "" Maria said."""
want,said,so that ,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"I want to tell the story so that in the near future, other girls do n't go through the same, "" Maria said."""
bought,killed,by ,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"Women are sold, they are abducted, bought and even killed by these men."""
bought,sold,by ,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"Women are sold, they are abducted, bought and even killed by these men."""
killed,sold,by ,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"Women are sold, they are abducted, bought and even killed by these men."""
bought,killed,by,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"Women are sold, they are abducted, bought and even killed by these men."""
bought,sold,by,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"Women are sold, they are abducted, bought and even killed by these men."""
killed,sold,by,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"Women are sold, they are abducted, bought and even killed by these men."""
made,make,have,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"If these men are ever found, jail wo n't be enough to make them pay for the way they've made us feel. """
made,feel,have,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"If these men are ever found, jail wo n't be enough to make them pay for the way they've made us feel. """
make,feel,have,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"If these men are ever found, jail wo n't be enough to make them pay for the way they've made us feel. """
made,make,make,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"If these men are ever found, jail wo n't be enough to make them pay for the way they've made us feel. """
made,feel,make,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"If these men are ever found, jail wo n't be enough to make them pay for the way they've made us feel. """
make,feel,make,2010.01.13.mexico.human.traffic.drug.tml,2010.01.13.mexico.human.traffic.drug,"If these men are ever found, jail wo n't be enough to make them pay for the way they've made us feel. """
asking,left,have,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"The color scheme has left male users scratching their heads and asking "" Huh ? """
asking,scratching,have,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"The color scheme has left male users scratching their heads and asking "" Huh ? """
left,scratching,have,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"The color scheme has left male users scratching their heads and asking "" Huh ? """
raise,asking,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,It's all part of an effort to raise awareness for breast cancer by asking women to post the color of the bra they're wearing.
raise,wearing,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,It's all part of an effort to raise awareness for breast cancer by asking women to post the color of the bra they're wearing.
raise,post,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,It's all part of an effort to raise awareness for breast cancer by asking women to post the color of the bra they're wearing.
asking,wearing,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,It's all part of an effort to raise awareness for breast cancer by asking women to post the color of the bra they're wearing.
asking,post,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,It's all part of an effort to raise awareness for breast cancer by asking women to post the color of the bra they're wearing.
wearing,post,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,It's all part of an effort to raise awareness for breast cancer by asking women to post the color of the bra they're wearing.
raise,asking,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,It's all part of an effort to raise awareness for breast cancer by asking women to post the color of the bra they're wearing.
raise,wearing,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,It's all part of an effort to raise awareness for breast cancer by asking women to post the color of the bra they're wearing.
raise,post,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,It's all part of an effort to raise awareness for breast cancer by asking women to post the color of the bra they're wearing.
asking,wearing,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,It's all part of an effort to raise awareness for breast cancer by asking women to post the color of the bra they're wearing.
asking,post,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,It's all part of an effort to raise awareness for breast cancer by asking women to post the color of the bra they're wearing.
wearing,post,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,It's all part of an effort to raise awareness for breast cancer by asking women to post the color of the bra they're wearing.
catching,started,as ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
catching,made,as ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
started,made,as ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
catching,started,as,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
catching,made,as,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
started,made,as,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
catching,started,make,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
catching,made,make,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
started,made,make,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
catching,started,start,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
catching,made,start,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
started,made,start,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network."""
calling,started,start,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"A spokeswoman for Facebook said it's not clear where or how the message started, calling it an example of a grass-roots movement beginning on the social networking site."""
calling,said,start,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"A spokeswoman for Facebook said it's not clear where or how the message started, calling it an example of a grass-roots movement beginning on the social networking site."""
started,said,start,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"A spokeswoman for Facebook said it's not clear where or how the message started, calling it an example of a grass-roots movement beginning on the social networking site."""
read,started,as ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,spread,as ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,opposed,as ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,said,as ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,spread,as ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,opposed,as ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,said,as ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
spread,opposed,as ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
spread,said,as ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
opposed,said,as ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,started,as,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,spread,as,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,opposed,as,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,said,as,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,spread,as,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,opposed,as,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,said,as,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
spread,opposed,as,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
spread,said,as,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
opposed,said,as,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,started,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,spread,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,opposed,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,said,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,spread,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,opposed,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,said,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
spread,opposed,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
spread,said,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
opposed,said,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,started,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,spread,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,opposed,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,said,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,spread,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,opposed,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,said,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
spread,opposed,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
spread,said,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
opposed,said,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,started,have,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,spread,have,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,opposed,have,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,said,have,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,spread,have,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,opposed,have,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,said,have,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
spread,opposed,have,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
spread,said,have,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
opposed,said,have,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,started,start,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,spread,start,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,opposed,start,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
read,said,start,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,spread,start,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,opposed,start,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
started,said,start,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
spread,opposed,start,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
spread,said,start,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
opposed,said,start,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"What is particularly unique about this grass-roots campaign is that it seems to have been started by a user or group of users, as opposed to an official entity, and spread virally throughout Facebook, "" Facebook's Malorie Lucich said."""
using,magnified,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"It's an ideal example of how an individual voice can be magnified to create awareness for a good cause and ignite action among millions by using a site like Facebook. """
using,magnified,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"It's an ideal example of how an individual voice can be magnified to create awareness for a good cause and ignite action among millions by using a site like Facebook. """
using,magnified,ignite,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"It's an ideal example of how an individual voice can be magnified to create awareness for a good cause and ignite action among millions by using a site like Facebook. """
using,magnified,cause,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"It's an ideal example of how an individual voice can be magnified to create awareness for a good cause and ignite action among millions by using a site like Facebook. """
getting,affects,get,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,"Breast cancer groups say they are happy that the disease, which affects more than 200,000 women in the United States a year, is getting attention."""
raise,getting,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,Rader encouraged women to take the trend one step further by visiting the Komen Web site and getting more information about ways to raise awareness.
raise,encouraged,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,Rader encouraged women to take the trend one step further by visiting the Komen Web site and getting more information about ways to raise awareness.
getting,encouraged,by ,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,Rader encouraged women to take the trend one step further by visiting the Komen Web site and getting more information about ways to raise awareness.
raise,getting,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,Rader encouraged women to take the trend one step further by visiting the Komen Web site and getting more information about ways to raise awareness.
raise,encouraged,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,Rader encouraged women to take the trend one step further by visiting the Komen Web site and getting more information about ways to raise awareness.
getting,encouraged,by,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,Rader encouraged women to take the trend one step further by visiting the Komen Web site and getting more information about ways to raise awareness.
raise,getting,get,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,Rader encouraged women to take the trend one step further by visiting the Komen Web site and getting more information about ways to raise awareness.
raise,encouraged,get,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,Rader encouraged women to take the trend one step further by visiting the Komen Web site and getting more information about ways to raise awareness.
getting,encouraged,get,2010.01.08.facebook.bra.color.tml,2010.01.08.facebook.bra.color,Rader encouraged women to take the trend one step further by visiting the Komen Web site and getting more information about ways to raise awareness.
led,struck,inflict,2010.01.12.haiti.earthquake.tml,2010.01.12.haiti.earthquake,"A major earthquake struck southern Haiti on Tuesday, knocking down buildings and power lines and inflicting what its ambassador to the United States called a catastrophe for the Western Hemisphere's poorest nation."
led,called,inflict,2010.01.12.haiti.earthquake.tml,2010.01.12.haiti.earthquake,"A major earthquake struck southern Haiti on Tuesday, knocking down buildings and power lines and inflicting what its ambassador to the United States called a catastrophe for the Western Hemisphere's poorest nation."
led,knocking,inflict,2010.01.12.haiti.earthquake.tml,2010.01.12.haiti.earthquake,"A major earthquake struck southern Haiti on Tuesday, knocking down buildings and power lines and inflicting what its ambassador to the United States called a catastrophe for the Western Hemisphere's poorest nation."
led,inflicting,inflict,2010.01.12.haiti.earthquake.tml,2010.01.12.haiti.earthquake,"A major earthquake struck southern Haiti on Tuesday, knocking down buildings and power lines and inflicting what its ambassador to the United States called a catastrophe for the Western Hemisphere's poorest nation."
struck,called,inflict,2010.01.12.haiti.earthquake.tml,2010.01.12.haiti.earthquake,"A major earthquake struck southern Haiti on Tuesday, knocking down buildings and power lines and inflicting what its ambassador to the United States called a catastrophe for the Western Hemisphere's poorest nation."
struck,knocking,inflict,2010.01.12.haiti.earthquake.tml,2010.01.12.haiti.earthquake,"A major earthquake struck southern Haiti on Tuesday, knocking down buildings and power lines and inflicting what its ambassador to the United States called a catastrophe for the Western Hemisphere's poorest nation."
struck,inflicting,inflict,2010.01.12.haiti.earthquake.tml,2010.01.12.haiti.earthquake,"A major earthquake struck southern Haiti on Tuesday, knocking down buildings and power lines and inflicting what its ambassador to the United States called a catastrophe for the Western Hemisphere's poorest nation."
called,knocking,inflict,2010.01.12.haiti.earthquake.tml,2010.01.12.haiti.earthquake,"A major earthquake struck southern Haiti on Tuesday, knocking down buildings and power lines and inflicting what its ambassador to the United States called a catastrophe for the Western Hemisphere's poorest nation."
called,inflicting,inflict,2010.01.12.haiti.earthquake.tml,2010.01.12.haiti.earthquake,"A major earthquake struck southern Haiti on Tuesday, knocking down buildings and power lines and inflicting what its ambassador to the United States called a catastrophe for the Western Hemisphere's poorest nation."
knocking,inflicting,inflict,2010.01.12.haiti.earthquake.tml,2010.01.12.haiti.earthquake,"A major earthquake struck southern Haiti on Tuesday, knocking down buildings and power lines and inflicting what its ambassador to the United States called a catastrophe for the Western Hemisphere's poorest nation."
expect,told,have,2010.01.12.haiti.earthquake.tml,2010.01.12.haiti.earthquake,"There was no estimate of the dead and wounded Tuesday evening, but the U.S. State Department has been told to expect "" serious loss of life, "" department spokesman P.J."
sent,collapsed,have,2010.01.12.haiti.earthquake.tml,2010.01.12.haiti.earthquake,Pictures sent to CNN's iReport show homes and small businesses in Haiti that have collapsed.
sent,collapsed,send,2010.01.12.haiti.earthquake.tml,2010.01.12.haiti.earthquake,Pictures sent to CNN's iReport show homes and small businesses in Haiti that have collapsed.
crumbled,led,have,2010.01.12.haiti.earthquake.tml,2010.01.12.haiti.earthquake,"He said an official of his government told him houses had crumbled "" on the right side of the street and the left side of the street. """
crumbled,left,have,2010.01.12.haiti.earthquake.tml,2010.01.12.haiti.earthquake,"He said an official of his government told him houses had crumbled "" on the right side of the street and the left side of the street. """
crumbled,told,have,2010.01.12.haiti.earthquake.tml,2010.01.12.haiti.earthquake,"He said an official of his government told him houses had crumbled "" on the right side of the street and the left side of the street. """
