event1,eid1,event2,eid2,signal,Doc name,Doc ID ,sentence
considered,e16,said,e17,because,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The proscription does not need approval by Parliament, because it is considered an amendment to the act, said the Home Office spokeswoman, who did not give her name in line with policy."""
considered,e16,said,e17,because ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The proscription does not need approval by Parliament, because it is considered an amendment to the act, said the Home Office spokeswoman, who did not give her name in line with policy."""
considered,e16,said,e17,by,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The proscription does not need approval by Parliament, because it is considered an amendment to the act, said the Home Office spokeswoman, who did not give her name in line with policy."""
considered,e16,said,e17,by ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The proscription does not need approval by Parliament, because it is considered an amendment to the act, said the Home Office spokeswoman, who did not give her name in line with policy."""
said,e22,changing,e21,by,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We are clear that an organization should not be able to circumvent proscription by simply changing its name, "" Johnson said."
said,e22,changing,e21,by ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We are clear that an organization should not be able to circumvent proscription by simply changing its name, "" Johnson said."
told,e36,bans,e34,because,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We're not going to stop because the government bans an organization, "" he told CNN by phone."""
told,e36,bans,e34,because ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We're not going to stop because the government bans an organization, "" he told CNN by phone."""
told,e36,bans,e34,by,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We're not going to stop because the government bans an organization, "" he told CNN by phone."""
told,e36,bans,e34,by ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We're not going to stop because the government bans an organization, "" he told CNN by phone."""
said,e55,said,e51,by,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e55,banned,e52,by,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e51,banned,e52,by,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e55,said,e51,by ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e55,banned,e52,by ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e51,banned,e52,by ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e55,said,e51,cause,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e55,banned,e52,cause,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e51,banned,e52,cause,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e55,said,e51,have,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e55,banned,e52,have,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e51,banned,e52,have,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
contacted,e58,said,e57,as,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
contacted,e58,announced,e56,as,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
contacted,e58,required,e59,as,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
said,e57,announced,e56,as,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
said,e57,required,e59,as,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
announced,e56,required,e59,as,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
contacted,e58,said,e57,as ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
contacted,e58,announced,e56,as ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
contacted,e58,required,e59,as ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
said,e57,announced,e56,as ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
said,e57,required,e59,as ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
announced,e56,required,e59,as ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
contacted,e58,said,e57,have,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
contacted,e58,announced,e56,have,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
contacted,e58,required,e59,have,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
said,e57,announced,e56,have,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
said,e57,required,e59,have,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
announced,e56,required,e59,have,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
identified,e11,escaped,e9,as,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
identified,e11,captured,e10,as,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
identified,e11,said,e12,as,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
escaped,e9,captured,e10,as,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
escaped,e9,said,e12,as,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
captured,e10,said,e12,as,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
identified,e11,escaped,e9,by,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
identified,e11,captured,e10,by,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
identified,e11,said,e12,by,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
escaped,e9,captured,e10,by,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
escaped,e9,said,e12,by,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
captured,e10,said,e12,by,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
identified,e11,escaped,e9,by ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
identified,e11,captured,e10,by ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
identified,e11,said,e12,by ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
escaped,e9,captured,e10,by ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
escaped,e9,said,e12,by ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
captured,e10,said,e12,by ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
identified,e11,escaped,e9,as ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
identified,e11,captured,e10,as ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
identified,e11,said,e12,as ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
escaped,e9,captured,e10,as ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
escaped,e9,said,e12,as ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
captured,e10,said,e12,as ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
strike,e33,established,e30,because,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
strike,e33,strike,e32,because,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
strike,e33,decided,e31,because,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
established,e30,strike,e32,because,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
established,e30,decided,e31,because,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
strike,e32,decided,e31,because,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
strike,e33,established,e30,because ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
strike,e33,strike,e32,because ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
strike,e33,decided,e31,because ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
established,e30,strike,e32,because ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
established,e30,decided,e31,because ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
strike,e32,decided,e31,because ,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
strike,e33,established,e30,have,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
strike,e33,strike,e32,have,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
strike,e33,decided,e31,have,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
established,e30,strike,e32,have,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
established,e30,decided,e31,have,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
strike,e32,decided,e31,have,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
accused,e43,involved,e44,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google has not directly accused the Chinese government of being involved in the cyber attacks.
ranging,e53,accusing,e55,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
ranging,e53,hosted,e54,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
ranging,e53,said,e52,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
accusing,e55,hosted,e54,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
accusing,e55,said,e52,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
hosted,e54,said,e52,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
ranging,e53,accusing,e55,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
ranging,e53,hosted,e54,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
ranging,e53,said,e52,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
accusing,e55,hosted,e54,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
accusing,e55,said,e52,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
hosted,e54,said,e52,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
care,e59,adds,e56,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
care,e59,saying,e58,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
care,e59,seen,e57,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
adds,e56,saying,e58,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
adds,e56,seen,e57,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
saying,e58,seen,e57,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
care,e59,adds,e56,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
care,e59,saying,e58,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
care,e59,seen,e57,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
adds,e56,saying,e58,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
adds,e56,seen,e57,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
saying,e58,seen,e57,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
care,e59,adds,e56,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
care,e59,saying,e58,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
care,e59,seen,e57,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
adds,e56,saying,e58,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
adds,e56,seen,e57,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
saying,e58,seen,e57,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
lost,e65,imagine,e61,get,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"I imagine the Chinese government's reaction is going to be'Well, if you do n't like our laws, get lost.'"
lost,e65,be'Well,e62,get,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"I imagine the Chinese government's reaction is going to be'Well, if you do n't like our laws, get lost.'"
imagine,e61,be'Well,e62,get,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"I imagine the Chinese government's reaction is going to be'Well, if you do n't like our laws, get lost.'"
agreeing,e71,drew,e69,as,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
agreeing,e71,Known,e67,as,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
drew,e69,Known,e67,as,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
agreeing,e71,drew,e69,as ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
agreeing,e71,Known,e67,as ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
drew,e69,Known,e67,as ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
agreeing,e71,drew,e69,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
agreeing,e71,Known,e67,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
drew,e69,Known,e67,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
agreeing,e71,drew,e69,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
agreeing,e71,Known,e67,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
drew,e69,Known,e67,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
