sentence,event1,event2,signal,Doc name,Doc ID 
"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. ",put,claims,deter,wsj_0159.tml, WSJ891102-0032 
"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. ",put,deter,deter,wsj_0159.tml, WSJ891102-0032 
"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. ",put,suit,deter,wsj_0159.tml, WSJ891102-0032 
"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. ",seeking,withdrawal,deter,wsj_0159.tml, WSJ891102-0032 
"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. ",seeking,claims,deter,wsj_0159.tml, WSJ891102-0032 
"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. ",seeking,deter,deter,wsj_0159.tml, WSJ891102-0032 
"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. ",seeking,suit,deter,wsj_0159.tml, WSJ891102-0032 
"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. ",withdrawal,claims,deter,wsj_0159.tml, WSJ891102-0032 
"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. ",withdrawal,deter,deter,wsj_0159.tml, WSJ891102-0032 
"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. ",withdrawal,suit,deter,wsj_0159.tml, WSJ891102-0032 
"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. ",claims,deter,deter,wsj_0159.tml, WSJ891102-0032 
"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. ",claims,suit,deter,wsj_0159.tml, WSJ891102-0032 
"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. ",deter,suit,deter,wsj_0159.tml, WSJ891102-0032 
The partners said they already hold 15% of all shares outstanding.    ,said,hold,hold,wsj_0159.tml, WSJ891102-0032 
The company's strategy for keeping its computer products business profitable -- it recently achieved profitability after several quarters of losses -- calls for a narrow focus and a lid on expenses. ,achieved,losses,keep,wsj_0575.tml, WSJ891030-0125 
The company's strategy for keeping its computer products business profitable -- it recently achieved profitability after several quarters of losses -- calls for a narrow focus and a lid on expenses. ,achieved,profitability,keep,wsj_0575.tml, WSJ891030-0125 
The company's strategy for keeping its computer products business profitable -- it recently achieved profitability after several quarters of losses -- calls for a narrow focus and a lid on expenses. ,losses,profitability,keep,wsj_0575.tml, WSJ891030-0125 
"Partly, costs will be held down through strategic technology alliances, management said. ",held,said,hold,wsj_0575.tml, WSJ891030-0125 
"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    ",option,gives,hold,wsj_0906.tml, WSJ891026-0153 
"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    ",option,said,hold,wsj_0906.tml, WSJ891026-0153 
"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    ",option,acquire,hold,wsj_0906.tml, WSJ891026-0153 
"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    ",option,agreement,hold,wsj_0906.tml, WSJ891026-0153 
"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    ",gives,said,hold,wsj_0906.tml, WSJ891026-0153 
"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    ",gives,acquire,hold,wsj_0906.tml, WSJ891026-0153 
"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    ",gives,agreement,hold,wsj_0906.tml, WSJ891026-0153 
"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    ",said,acquire,hold,wsj_0906.tml, WSJ891026-0153 
"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    ",said,agreement,hold,wsj_0906.tml, WSJ891026-0153 
"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    ",acquire,agreement,hold,wsj_0906.tml, WSJ891026-0153 
"First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.    ",announced,has,hold,wsj_0172.tml, WSJ891102-0018 
"First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.    ",announced,agreement,hold,wsj_0172.tml, WSJ891102-0018 
"First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.    ",announced,acquire,hold,wsj_0172.tml, WSJ891102-0018 
"First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.    ",has,agreement,hold,wsj_0172.tml, WSJ891102-0018 
"First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.    ",has,acquire,hold,wsj_0172.tml, WSJ891102-0018 
"First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.    ",agreement,acquire,hold,wsj_0172.tml, WSJ891102-0018 
"Terms call for First Security  to issue about 0.55 share of its stock for each Deseret share held, or a total of about 550,000 First Security shares. ",held,call,hold,wsj_0316.tml, WSJ891101-0048 
"Terms call for First Security  to issue about 0.55 share of its stock for each Deseret share held, or a total of about 550,000 First Security shares. ",held,issue,hold,wsj_0316.tml, WSJ891101-0048 
"Terms call for First Security  to issue about 0.55 share of its stock for each Deseret share held, or a total of about 550,000 First Security shares. ",call,issue,hold,wsj_0316.tml, WSJ891101-0048 
"The chairman said his board members, including representatives of West German insurance giant Allianz AG and French banks Credit Lyonnais and Societe Generale, hold nearly 50% of Navigation Mixte's capital.    ",said,hold,hold,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. ",doing,managing,prohibit,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. ",doing,prohibited,prohibit,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. ",doing,organizing,prohibit,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. ",doing,said,prohibit,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. ",managing,prohibited,prohibit,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. ",managing,organizing,prohibit,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. ",managing,said,prohibit,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. ",prohibited,organizing,prohibit,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. ",prohibited,said,prohibit,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. ",organizing,said,prohibit,wsj_0810.tml, WSJ891027-0085 
"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    ",dividends,expect,avoid,wsj_0810.tml, WSJ891027-0085 
"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    ",dividends,avoid,avoid,wsj_0810.tml, WSJ891027-0085 
"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    ",dividends,tendering,avoid,wsj_0810.tml, WSJ891027-0085 
"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    ",dividends,added,avoid,wsj_0810.tml, WSJ891027-0085 
"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    ",expect,avoid,avoid,wsj_0810.tml, WSJ891027-0085 
"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    ",expect,tendering,avoid,wsj_0810.tml, WSJ891027-0085 
"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    ",expect,added,avoid,wsj_0810.tml, WSJ891027-0085 
"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    ",avoid,tendering,avoid,wsj_0810.tml, WSJ891027-0085 
"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    ",avoid,added,avoid,wsj_0810.tml, WSJ891027-0085 
"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    ",tendering,added,avoid,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",coup,persuade,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",coup,block,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",coup,said,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",coup,see,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",coup,hope,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",coup,bid,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",persuade,block,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",persuade,said,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",persuade,see,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",persuade,hope,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",persuade,bid,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",block,said,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",block,see,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",block,hope,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",block,bid,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",said,see,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",said,hope,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",said,bid,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",see,hope,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",see,bid,block,wsj_0810.tml, WSJ891027-0085 
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ",hope,bid,block,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. ",joined,said,hold,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. ",joined,denationalized,hold,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. ",joined,noted,hold,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. ",joined,holds,hold,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. ",said,denationalized,hold,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. ",said,noted,hold,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. ",said,holds,hold,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. ",denationalized,noted,hold,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. ",denationalized,holds,hold,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier also noted that Navigation Mixte joined Paribas's core of shareholders when Paribas was denationalized in 1987, and said it now holds just under 5% of Paribas's shares. ",noted,holds,hold,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier said the large institutions that hold nearly 50% of Navigation Mixte's capital all strongly support him, but some analysts said they aren't so sure. ",said,sure,hold,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier said the large institutions that hold nearly 50% of Navigation Mixte's capital all strongly support him, but some analysts said they aren't so sure. ",said,support,hold,wsj_0810.tml, WSJ891027-0085 
"Mr. Fournier said the large institutions that hold nearly 50% of Navigation Mixte's capital all strongly support him, but some analysts said they aren't so sure. ",sure,support,hold,wsj_0810.tml, WSJ891027-0085 
"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. ",says,issued,block,wsj_0810.tml, WSJ891027-0085 
"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. ",says,receive,block,wsj_0810.tml, WSJ891027-0085 
"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. ",says,offer,block,wsj_0810.tml, WSJ891027-0085 
"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. ",says,enjoy,block,wsj_0810.tml, WSJ891027-0085 
"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. ",issued,receive,block,wsj_0810.tml, WSJ891027-0085 
"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. ",issued,offer,block,wsj_0810.tml, WSJ891027-0085 
"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. ",issued,enjoy,block,wsj_0810.tml, WSJ891027-0085 
"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. ",receive,offer,block,wsj_0810.tml, WSJ891027-0085 
"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. ",receive,enjoy,block,wsj_0810.tml, WSJ891027-0085 
"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued July 1, which will receive only partial dividends this year. ",offer,enjoy,block,wsj_0810.tml, WSJ891027-0085 
"Previously , watch imports  were denied such duty-free treatment.    ",treatment,denied,deny,wsj_0026.tml, WSJ891102-0167 
"The new candy bars, ""make an important contribution to our Nestle Foods commitment to this very important strategic unit,"" said C. Alan MacDonald, president of Nestle Foods in Purchase, N.Y. ",make,said,bar,wsj_0557.tml, WSJ891030-0143 
"The new candy bars, ""make an important contribution to our Nestle Foods commitment to this very important strategic unit,"" said C. Alan MacDonald, president of Nestle Foods in Purchase, N.Y. ",make,contribution,bar,wsj_0557.tml, WSJ891030-0143 
"The new candy bars, ""make an important contribution to our Nestle Foods commitment to this very important strategic unit,"" said C. Alan MacDonald, president of Nestle Foods in Purchase, N.Y. ",said,contribution,bar,wsj_0557.tml, WSJ891030-0143 
"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. ",close,offer,hold,wsj_0533.tml, WSJ891030-0168 
"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. ",close,said,hold,wsj_0533.tml, WSJ891030-0168 
"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. ",close,tendered,hold,wsj_0533.tml, WSJ891030-0168 
"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. ",close,business,hold,wsj_0533.tml, WSJ891030-0168 
"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. ",offer,said,hold,wsj_0533.tml, WSJ891030-0168 
"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. ",offer,tendered,hold,wsj_0533.tml, WSJ891030-0168 
"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. ",offer,business,hold,wsj_0533.tml, WSJ891030-0168 
"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. ",said,tendered,hold,wsj_0533.tml, WSJ891030-0168 
"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. ",said,business,hold,wsj_0533.tml, WSJ891030-0168 
"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business Thursday, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. ",tendered,business,hold,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,offer,block,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,supporting,block,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,sought,block,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,blocking,block,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,offer,supporting,block,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,offer,sought,block,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,offer,blocking,block,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,supporting,sought,block,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,supporting,blocking,block,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,sought,blocking,block,wsj_0533.tml, WSJ891030-0168 
"Jim Pattison Industries Ltd., one of a group of closely held companies owned by entrepreneur James Pattison, said it ""intends to seek control"" of 30%-owned Innopac Inc., a Toronto packaging concern.    ",intends,said,hold,wsj_0674.tml, WSJ891030-0022 
"Jim Pattison Industries Ltd., one of a group of closely held companies owned by entrepreneur James Pattison, said it ""intends to seek control"" of 30%-owned Innopac Inc., a Toronto packaging concern.    ",intends,seek,hold,wsj_0674.tml, WSJ891030-0022 
"Jim Pattison Industries Ltd., one of a group of closely held companies owned by entrepreneur James Pattison, said it ""intends to seek control"" of 30%-owned Innopac Inc., a Toronto packaging concern.    ",intends,control,hold,wsj_0674.tml, WSJ891030-0022 
"Jim Pattison Industries Ltd., one of a group of closely held companies owned by entrepreneur James Pattison, said it ""intends to seek control"" of 30%-owned Innopac Inc., a Toronto packaging concern.    ",said,seek,hold,wsj_0674.tml, WSJ891030-0022 
"Jim Pattison Industries Ltd., one of a group of closely held companies owned by entrepreneur James Pattison, said it ""intends to seek control"" of 30%-owned Innopac Inc., a Toronto packaging concern.    ",said,control,hold,wsj_0674.tml, WSJ891030-0022 
"Jim Pattison Industries Ltd., one of a group of closely held companies owned by entrepreneur James Pattison, said it ""intends to seek control"" of 30%-owned Innopac Inc., a Toronto packaging concern.    ",seek,control,hold,wsj_0674.tml, WSJ891030-0022 
"Jim Pattison Industries, a holding company with annual sales of about C$1.9 billion, largely from car dealerships and grocery stores, did n't elaborate on the statement, and a company official declined further comment.    ",elaborate,comment,hold,wsj_0674.tml, WSJ891030-0022 
"Jim Pattison Industries, a holding company with annual sales of about C$1.9 billion, largely from car dealerships and grocery stores, did n't elaborate on the statement, and a company official declined further comment.    ",elaborate,declined,hold,wsj_0674.tml, WSJ891030-0022 
