,event1,eid1,event2,eid2,signal,annotation,Doc name,Doc ID,sentence
122,saying,e39,want,e37,as,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"I do n't understand why they want a court-sponsored rehabilitation, "" the Asahi on Sunday quoted him as saying."
123,quoted,e38,saying,e39,as,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"I do n't understand why they want a court-sponsored rehabilitation, "" the Asahi on Sunday quoted him as saying."
124,quoted,e38,want,e37,as,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"I do n't understand why they want a court-sponsored rehabilitation, "" the Asahi on Sunday quoted him as saying."
125,saying,e39,want,e37,as,0,2010.01.03.japan.jal.airlines.ft.tml,2010.01.03.japan.jal.airlines.ft,"I do n't understand why they want a court-sponsored rehabilitation, "" the Asahi on Sunday quoted him as saying."
126,considered,e16,said,e17,because,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The proscription does not need approval by Parliament, because it is considered an amendment to the act, said the Home Office spokeswoman, who did not give her name in line with policy."""
127,considered,e16,said,e17,because,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The proscription does not need approval by Parliament, because it is considered an amendment to the act, said the Home Office spokeswoman, who did not give her name in line with policy."""
128,considered,e16,said,e17,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The proscription does not need approval by Parliament, because it is considered an amendment to the act, said the Home Office spokeswoman, who did not give her name in line with policy."""
129,considered,e16,said,e17,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The proscription does not need approval by Parliament, because it is considered an amendment to the act, said the Home Office spokeswoman, who did not give her name in line with policy."""
130,said,e22,changing,e21,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We are clear that an organization should not be able to circumvent proscription by simply changing its name, "" Johnson said."
131,said,e22,changing,e21,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We are clear that an organization should not be able to circumvent proscription by simply changing its name, "" Johnson said."
132,told,e36,bans,e34,because,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We're not going to stop because the government bans an organization, "" he told CNN by phone."""
133,told,e36,bans,e34,because,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We're not going to stop because the government bans an organization, "" he told CNN by phone."""
134,told,e36,bans,e34,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We're not going to stop because the government bans an organization, "" he told CNN by phone."""
135,told,e36,bans,e34,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We're not going to stop because the government bans an organization, "" he told CNN by phone."""
136,said,e55,said,e51,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
137,said,e55,banned,e52,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
138,said,e51,banned,e52,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
139,said,e55,said,e51,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
140,said,e55,banned,e52,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
141,said,e51,banned,e52,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
142,said,e55,said,e51,cause,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
143,said,e55,banned,e52,cause,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
144,said,e51,banned,e52,cause,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
145,said,e55,said,e51,have,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
146,said,e55,banned,e52,have,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
147,said,e51,banned,e52,have,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
148,contacted,e58,said,e57,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
149,contacted,e58,announced,e56,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
150,contacted,e58,required,e59,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
151,said,e57,announced,e56,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
152,said,e57,required,e59,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
153,announced,e56,required,e59,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
154,contacted,e58,said,e57,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
155,contacted,e58,announced,e56,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
156,contacted,e58,required,e59,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
157,said,e57,announced,e56,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
158,said,e57,required,e59,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
159,announced,e56,required,e59,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
160,contacted,e58,said,e57,have,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
161,contacted,e58,announced,e56,have,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
162,contacted,e58,required,e59,have,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
163,said,e57,announced,e56,have,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
164,said,e57,required,e59,have,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
165,announced,e56,required,e59,have,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
166,identified,e11,escaped,e9,as,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
167,identified,e11,captured,e10,as,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
168,identified,e11,said,e12,as,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
169,escaped,e9,captured,e10,as,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
170,escaped,e9,said,e12,as,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
171,captured,e10,said,e12,as,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
172,identified,e11,escaped,e9,by,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
173,identified,e11,captured,e10,by,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
174,identified,e11,said,e12,by,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
175,escaped,e9,captured,e10,by,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
176,escaped,e9,said,e12,by,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
177,captured,e10,said,e12,by,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
178,identified,e11,escaped,e9,by,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
179,identified,e11,captured,e10,by,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
180,identified,e11,said,e12,by,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
181,escaped,e9,captured,e10,by,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
182,escaped,e9,said,e12,by,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
183,captured,e10,said,e12,by,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
184,identified,e11,escaped,e9,as,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
185,identified,e11,captured,e10,as,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
186,identified,e11,said,e12,as,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
187,escaped,e9,captured,e10,as,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
188,escaped,e9,said,e12,as,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
189,captured,e10,said,e12,as,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Most of them escaped but police captured one and he was later identified as a suspected ETA member, said the spokeswoman, who by custom is not identified."
190,strike,e33,established,e30,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
191,strike,e33,strike,e32,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
192,strike,e33,decided,e31,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
193,established,e30,strike,e32,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
194,established,e30,decided,e31,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
195,strike,e32,decided,e31,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
196,strike,e33,established,e30,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
197,strike,e33,strike,e32,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
198,strike,e33,decided,e31,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
199,established,e30,strike,e32,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
200,established,e30,decided,e31,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
201,strike,e32,decided,e31,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
202,strike,e33,established,e30,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
203,strike,e33,strike,e32,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
204,strike,e33,decided,e31,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
205,established,e30,strike,e32,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
206,established,e30,decided,e31,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
207,strike,e32,decided,e31,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
208,accused,e43,involved,e44,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google has not directly accused the Chinese government of being involved in the cyber attacks.
209,ranging,e53,accusing,e55,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
210,ranging,e53,hosted,e54,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
211,ranging,e53,said,e52,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
212,accusing,e55,hosted,e54,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
213,accusing,e55,said,e52,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
214,hosted,e54,said,e52,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
215,ranging,e53,accusing,e55,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
216,ranging,e53,hosted,e54,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
217,ranging,e53,said,e52,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
218,accusing,e55,hosted,e54,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
219,accusing,e55,said,e52,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
220,hosted,e54,said,e52,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
221,care,e59,adds,e56,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
222,care,e59,saying,e58,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
223,care,e59,seen,e57,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
224,adds,e56,saying,e58,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
225,adds,e56,seen,e57,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
226,saying,e58,seen,e57,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
227,care,e59,adds,e56,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
228,care,e59,saying,e58,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
229,care,e59,seen,e57,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
230,adds,e56,saying,e58,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
231,adds,e56,seen,e57,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
232,saying,e58,seen,e57,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
233,care,e59,adds,e56,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
234,care,e59,saying,e58,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
235,care,e59,seen,e57,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
236,adds,e56,saying,e58,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
237,adds,e56,seen,e57,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
238,saying,e58,seen,e57,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
239,lost,e65,imagine,e61,get,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"I imagine the Chinese government's reaction is going to be'Well, if you do n't like our laws, get lost.'"
240,lost,e65,be'Well,e62,get,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"I imagine the Chinese government's reaction is going to be'Well, if you do n't like our laws, get lost.'"
241,imagine,e61,be'Well,e62,get,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"I imagine the Chinese government's reaction is going to be'Well, if you do n't like our laws, get lost.'"
242,agreeing,e71,drew,e69,as,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
243,agreeing,e71,Known,e67,as,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
244,drew,e69,Known,e67,as,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
245,agreeing,e71,drew,e69,as,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
246,agreeing,e71,Known,e67,as,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
