,event1,eid1,event2,eid2,signal,annotation,Doc name,Doc ID,sentence
194,charge,e123,said,e7,hold,0,wsj_0670.tml,WSJ891030-0027,"The company said it has agreed to sell the extrusion division for $15 million to R.D. Werner Co., a closely held firm based in Greenville, Pa.    The charge is offset by an after-tax gain of about $30 million in the quarter from the previously announced pact to sell National Aluminum's rolling division.    "
195,charge,e123,announced,e57,hold,0,wsj_0670.tml,WSJ891030-0027,"The company said it has agreed to sell the extrusion division for $15 million to R.D. Werner Co., a closely held firm based in Greenville, Pa.    The charge is offset by an after-tax gain of about $30 million in the quarter from the previously announced pact to sell National Aluminum's rolling division.    "
196,charge,e123,pact,e14,hold,0,wsj_0670.tml,WSJ891030-0027,"The company said it has agreed to sell the extrusion division for $15 million to R.D. Werner Co., a closely held firm based in Greenville, Pa.    The charge is offset by an after-tax gain of about $30 million in the quarter from the previously announced pact to sell National Aluminum's rolling division.    "
197,gain,e54,sell,e17,hold,0,wsj_0670.tml,WSJ891030-0027,"The company said it has agreed to sell the extrusion division for $15 million to R.D. Werner Co., a closely held firm based in Greenville, Pa.    The charge is offset by an after-tax gain of about $30 million in the quarter from the previously announced pact to sell National Aluminum's rolling division.    "
198,gain,e54,said,e7,hold,0,wsj_0670.tml,WSJ891030-0027,"The company said it has agreed to sell the extrusion division for $15 million to R.D. Werner Co., a closely held firm based in Greenville, Pa.    The charge is offset by an after-tax gain of about $30 million in the quarter from the previously announced pact to sell National Aluminum's rolling division.    "
199,gain,e54,announced,e57,hold,0,wsj_0670.tml,WSJ891030-0027,"The company said it has agreed to sell the extrusion division for $15 million to R.D. Werner Co., a closely held firm based in Greenville, Pa.    The charge is offset by an after-tax gain of about $30 million in the quarter from the previously announced pact to sell National Aluminum's rolling division.    "
200,gain,e54,pact,e14,hold,0,wsj_0670.tml,WSJ891030-0027,"The company said it has agreed to sell the extrusion division for $15 million to R.D. Werner Co., a closely held firm based in Greenville, Pa.    The charge is offset by an after-tax gain of about $30 million in the quarter from the previously announced pact to sell National Aluminum's rolling division.    "
201,sell,e17,said,e7,hold,0,wsj_0670.tml,WSJ891030-0027,"The company said it has agreed to sell the extrusion division for $15 million to R.D. Werner Co., a closely held firm based in Greenville, Pa.    The charge is offset by an after-tax gain of about $30 million in the quarter from the previously announced pact to sell National Aluminum's rolling division.    "
202,sell,e17,announced,e57,hold,0,wsj_0670.tml,WSJ891030-0027,"The company said it has agreed to sell the extrusion division for $15 million to R.D. Werner Co., a closely held firm based in Greenville, Pa.    The charge is offset by an after-tax gain of about $30 million in the quarter from the previously announced pact to sell National Aluminum's rolling division.    "
203,sell,e17,pact,e14,hold,0,wsj_0670.tml,WSJ891030-0027,"The company said it has agreed to sell the extrusion division for $15 million to R.D. Werner Co., a closely held firm based in Greenville, Pa.    The charge is offset by an after-tax gain of about $30 million in the quarter from the previously announced pact to sell National Aluminum's rolling division.    "
204,said,e7,announced,e57,hold,0,wsj_0670.tml,WSJ891030-0027,"The company said it has agreed to sell the extrusion division for $15 million to R.D. Werner Co., a closely held firm based in Greenville, Pa.    The charge is offset by an after-tax gain of about $30 million in the quarter from the previously announced pact to sell National Aluminum's rolling division.    "
205,said,e7,pact,e14,hold,0,wsj_0670.tml,WSJ891030-0027,"The company said it has agreed to sell the extrusion division for $15 million to R.D. Werner Co., a closely held firm based in Greenville, Pa.    The charge is offset by an after-tax gain of about $30 million in the quarter from the previously announced pact to sell National Aluminum's rolling division.    "
206,announced,e57,pact,e14,hold,0,wsj_0670.tml,WSJ891030-0027,"The company said it has agreed to sell the extrusion division for $15 million to R.D. Werner Co., a closely held firm based in Greenville, Pa.    The charge is offset by an after-tax gain of about $30 million in the quarter from the previously announced pact to sell National Aluminum's rolling division.    "
207,said,e27,close,e28,stop,0,wsj_1038.tml,WSJ891026-0018,"Initially, the company said it will close its commercial real-estate lending division, and stop originating new leases at its commercial lease subsidiary.    "
208,said,e27,originating,e30,stop,0,wsj_1038.tml,WSJ891026-0018,"Initially, the company said it will close its commercial real-estate lending division, and stop originating new leases at its commercial lease subsidiary.    "
209,said,e27,stop,e29,stop,0,wsj_1038.tml,WSJ891026-0018,"Initially, the company said it will close its commercial real-estate lending division, and stop originating new leases at its commercial lease subsidiary.    "
210,close,e28,originating,e30,stop,0,wsj_1038.tml,WSJ891026-0018,"Initially, the company said it will close its commercial real-estate lending division, and stop originating new leases at its commercial lease subsidiary.    "
211,close,e28,stop,e29,stop,0,wsj_1038.tml,WSJ891026-0018,"Initially, the company said it will close its commercial real-estate lending division, and stop originating new leases at its commercial lease subsidiary.    "
212,originating,e30,stop,e29,stop,0,wsj_1038.tml,WSJ891026-0018,"Initially, the company said it will close its commercial real-estate lending division, and stop originating new leases at its commercial lease subsidiary.    "
213,claims,e50,put,e208,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
214,claims,e50,withdrawal,e14,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
215,claims,e50,suit,e113,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
216,claims,e50,seeking,e13,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
217,claims,e50,deter,e18,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
218,claims,e50,launched,e11,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
219,put,e208,withdrawal,e14,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
220,put,e208,suit,e113,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
221,put,e208,seeking,e13,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
222,put,e208,deter,e18,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
223,put,e208,launched,e11,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
224,withdrawal,e14,suit,e113,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
225,withdrawal,e14,seeking,e13,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
226,withdrawal,e14,deter,e18,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
227,withdrawal,e14,launched,e11,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
228,suit,e113,seeking,e13,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
229,suit,e113,deter,e18,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
230,suit,e113,launched,e11,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
231,seeking,e13,deter,e18,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
232,seeking,e13,launched,e11,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
233,deter,e18,launched,e11,deter,0,wsj_0159.tml,WSJ891102-0032,"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. "
234,said,e23,hold,e24,hold,0,wsj_0159.tml,WSJ891102-0032,The partners said they already hold 15% of all shares outstanding.
235,achieved,e127,profitability,e1992,keep,0,wsj_0575.tml,WSJ891030-0125,The company's strategy for keeping its computer products business profitable -- it recently achieved profitability after several quarters of losses -- calls for a narrow focus and a lid on expenses.
236,achieved,e127,losses,e2430,keep,0,wsj_0575.tml,WSJ891030-0125,The company's strategy for keeping its computer products business profitable -- it recently achieved profitability after several quarters of losses -- calls for a narrow focus and a lid on expenses.
237,profitability,e1992,losses,e2430,keep,0,wsj_0575.tml,WSJ891030-0125,The company's strategy for keeping its computer products business profitable -- it recently achieved profitability after several quarters of losses -- calls for a narrow focus and a lid on expenses.
238,held,e132,said,e2437,hold,0,wsj_0575.tml,WSJ891030-0125,"Partly, costs will be held down through strategic technology alliances, management said. "
239,acquire,e11,option,e9,hold,0,wsj_0906.tml,WSJ891026-0153,"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    "
240,acquire,e11,agreement,e7,hold,0,wsj_0906.tml,WSJ891026-0153,"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    "
241,acquire,e11,said,e6,hold,0,wsj_0906.tml,WSJ891026-0153,"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    "
242,acquire,e11,gives,e8,hold,0,wsj_0906.tml,WSJ891026-0153,"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    "
243,option,e9,agreement,e7,hold,0,wsj_0906.tml,WSJ891026-0153,"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    "
244,option,e9,said,e6,hold,0,wsj_0906.tml,WSJ891026-0153,"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    "
245,option,e9,gives,e8,hold,0,wsj_0906.tml,WSJ891026-0153,"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    "
246,agreement,e7,said,e6,hold,0,wsj_0906.tml,WSJ891026-0153,"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    "
247,agreement,e7,gives,e8,hold,0,wsj_0906.tml,WSJ891026-0153,"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    "
248,said,e6,gives,e8,hold,0,wsj_0906.tml,WSJ891026-0153,"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified's 1,774,326 shares outstanding ""under certain circumstances.""    "
249,agreement,e6,acquire,e8,hold,0,wsj_0172.tml,WSJ891102-0018,"First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.    "
250,agreement,e6,announced,e5,hold,0,wsj_0172.tml,WSJ891102-0018,"First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.    "
251,agreement,e6,has,e4,hold,0,wsj_0172.tml,WSJ891102-0018,"First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.    "
252,acquire,e8,announced,e5,hold,0,wsj_0172.tml,WSJ891102-0018,"First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.    "
253,acquire,e8,has,e4,hold,0,wsj_0172.tml,WSJ891102-0018,"First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.    "
254,announced,e5,has,e4,hold,0,wsj_0172.tml,WSJ891102-0018,"First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.    "
255,held,e7,call,e5,hold,0,wsj_0316.tml,WSJ891101-0048,"Terms call for First Security  to issue about 0.55 share of its stock for each Deseret share held, or a total of about 550,000 First Security shares. "
256,held,e7,issue,e6,hold,0,wsj_0316.tml,WSJ891101-0048,"Terms call for First Security  to issue about 0.55 share of its stock for each Deseret share held, or a total of about 550,000 First Security shares. "
257,call,e5,issue,e6,hold,0,wsj_0316.tml,WSJ891101-0048,"Terms call for First Security  to issue about 0.55 share of its stock for each Deseret share held, or a total of about 550,000 First Security shares. "
258,said,e16,hold,e17,hold,0,wsj_0810.tml,WSJ891027-0085,"The chairman said his board members, including representatives of West German insurance giant Allianz AG and French banks Credit Lyonnais and Societe Generale, hold nearly 50% of Navigation Mixte's capital.    "
259,said,e18,managing,e25,prohibit,0,wsj_0810.tml,WSJ891027-0085,"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. "
260,said,e18,prohibited,e19,prohibit,0,wsj_0810.tml,WSJ891027-0085,"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. "
261,said,e18,doing,e24,prohibit,0,wsj_0810.tml,WSJ891027-0085,"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. "
262,said,e18,organizing,e22,prohibit,0,wsj_0810.tml,WSJ891027-0085,"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. "
263,managing,e25,prohibited,e19,prohibit,0,wsj_0810.tml,WSJ891027-0085,"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. "
264,managing,e25,doing,e24,prohibit,0,wsj_0810.tml,WSJ891027-0085,"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. "
265,managing,e25,organizing,e22,prohibit,0,wsj_0810.tml,WSJ891027-0085,"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. "
266,prohibited,e19,doing,e24,prohibit,0,wsj_0810.tml,WSJ891027-0085,"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. "
267,prohibited,e19,organizing,e22,prohibit,0,wsj_0810.tml,WSJ891027-0085,"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. "
268,doing,e24,organizing,e22,prohibit,0,wsj_0810.tml,WSJ891027-0085,"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. "
269,expect,e62,dividends,e170,avoid,0,wsj_0810.tml,WSJ891027-0085,"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    "
270,expect,e62,avoid,e59,avoid,0,wsj_0810.tml,WSJ891027-0085,"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    "
271,expect,e62,tendering,e60,avoid,0,wsj_0810.tml,WSJ891027-0085,"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    "
272,expect,e62,added,e61,avoid,0,wsj_0810.tml,WSJ891027-0085,"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    "
273,dividends,e170,avoid,e59,avoid,0,wsj_0810.tml,WSJ891027-0085,"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    "
274,dividends,e170,tendering,e60,avoid,0,wsj_0810.tml,WSJ891027-0085,"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    "
275,dividends,e170,added,e61,avoid,0,wsj_0810.tml,WSJ891027-0085,"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    "
276,avoid,e59,tendering,e60,avoid,0,wsj_0810.tml,WSJ891027-0085,"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    "
277,avoid,e59,added,e61,avoid,0,wsj_0810.tml,WSJ891027-0085,"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    "
278,tendering,e60,added,e61,avoid,0,wsj_0810.tml,WSJ891027-0085,"If holders avoid tendering to Paribas, he added, they can expect strong dividends again next year.    "
279,said,e77,see,e74,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
280,said,e77,coup,e179,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
281,said,e77,block,e83,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
282,said,e77,block,e76,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
283,said,e77,said,e79,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
284,said,e77,hope,e181,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
285,said,e77,persuade,e81,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
286,said,e77,bid,e178,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
287,said,e77,bid,e84,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
288,see,e74,coup,e179,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
289,see,e74,block,e83,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
290,see,e74,block,e76,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
291,see,e74,said,e79,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
292,see,e74,hope,e181,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
293,see,e74,persuade,e81,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
294,see,e74,bid,e178,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
295,see,e74,bid,e84,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
296,coup,e179,block,e83,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
297,coup,e179,block,e76,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
298,coup,e179,said,e79,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
299,coup,e179,hope,e181,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
300,coup,e179,persuade,e81,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
301,coup,e179,bid,e178,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
302,coup,e179,bid,e84,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
303,block,e83,block,e76,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
304,block,e83,said,e79,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
305,block,e83,hope,e181,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
306,block,e83,persuade,e81,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
307,block,e83,bid,e178,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
308,block,e83,bid,e84,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
309,block,e76,said,e79,block,0,wsj_0810.tml,WSJ891027-0085,"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. "
