event1,eid1,event2,eid2,signal,Doc name,Doc ID ,sentence
allow,e105,dispose,e102,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,know,e100,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,holding,e109,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,said,e99,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,completed,e111,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
allow,e105,continue,e108,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,know,e100,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,holding,e109,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,said,e99,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,completed,e111,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
dispose,e102,continue,e108,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
know,e100,holding,e109,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
know,e100,said,e99,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
know,e100,completed,e111,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
know,e100,continue,e108,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
holding,e109,said,e99,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
holding,e109,completed,e111,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
holding,e109,continue,e108,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
said,e99,completed,e111,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
said,e99,continue,e108,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
completed,e111,continue,e108,allow,wsj_1013.tml, WSJ891026-0043 ,"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    "
says,e50,cater,e49,allow,wsj_0927.tml, WSJ891026-0131 ,"The new services allow U.S. Trust to cater to the ""new wealth,"" Mr. Schwarz says.    "
says,e50,allow,e47,allow,wsj_0927.tml, WSJ891026-0131 ,"The new services allow U.S. Trust to cater to the ""new wealth,"" Mr. Schwarz says.    "
cater,e49,allow,e47,allow,wsj_0927.tml, WSJ891026-0131 ,"The new services allow U.S. Trust to cater to the ""new wealth,"" Mr. Schwarz says.    "
amass,e142,request,e138,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
amass,e142,receptive,e2011,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
amass,e142,mount,e143,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
amass,e142,bid,e2012,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
amass,e142,removal,e139,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
amass,e142,let,e141,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
request,e138,receptive,e2011,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
request,e138,mount,e143,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
request,e138,bid,e2012,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
request,e138,removal,e139,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
request,e138,let,e141,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
receptive,e2011,mount,e143,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
receptive,e2011,bid,e2012,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
receptive,e2011,removal,e139,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
receptive,e2011,let,e141,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
mount,e143,bid,e2012,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
mount,e143,removal,e139,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
mount,e143,let,e141,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
bid,e2012,removal,e139,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
bid,e2012,let,e141,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
removal,e139,let,e141,let,wsj_0745.tml, WSJ891027-0150 ,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. "
risks,e17,dictating,e452,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
risks,e17,war,e22,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
risks,e17,seize,e25,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
risks,e17,carries,e16,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
risks,e17,avoid,e21,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
risks,e17,continued,e14,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
risks,e17,enabled,e23,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
risks,e17,effort,e19,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
risks,e17,rejection,e18,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
dictating,e452,war,e22,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
dictating,e452,seize,e25,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
dictating,e452,carries,e16,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
dictating,e452,avoid,e21,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
dictating,e452,continued,e14,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
dictating,e452,enabled,e23,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
dictating,e452,effort,e19,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
dictating,e452,rejection,e18,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
war,e22,seize,e25,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
war,e22,carries,e16,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
war,e22,avoid,e21,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
war,e22,continued,e14,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
war,e22,enabled,e23,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
war,e22,effort,e19,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
war,e22,rejection,e18,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
seize,e25,carries,e16,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
seize,e25,avoid,e21,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
seize,e25,continued,e14,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
seize,e25,enabled,e23,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
seize,e25,effort,e19,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
seize,e25,rejection,e18,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
carries,e16,avoid,e21,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
carries,e16,continued,e14,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
carries,e16,enabled,e23,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
carries,e16,effort,e19,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
carries,e16,rejection,e18,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
avoid,e21,continued,e14,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
avoid,e21,enabled,e23,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
avoid,e21,effort,e19,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
avoid,e21,rejection,e18,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
continued,e14,enabled,e23,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
continued,e14,effort,e19,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
continued,e14,rejection,e18,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
enabled,e23,effort,e19,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
enabled,e23,rejection,e18,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
effort,e19,rejection,e18,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
offensive,e513,let,e312,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
offensive,e513,begin,e313,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
offensive,e513,planned,e314,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
offensive,e513,ultimatum,e529,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
offensive,e513,respond,e311,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
offensive,e513,failed,e309,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
let,e312,begin,e313,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
let,e312,planned,e314,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
let,e312,ultimatum,e529,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
let,e312,respond,e311,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
let,e312,failed,e309,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
begin,e313,planned,e314,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
begin,e313,ultimatum,e529,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
begin,e313,respond,e311,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
begin,e313,failed,e309,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
planned,e314,ultimatum,e529,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
planned,e314,respond,e311,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
planned,e314,failed,e309,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
ultimatum,e529,respond,e311,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
ultimatum,e529,failed,e309,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
respond,e311,failed,e309,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
support,e87,adding,e83,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
