event1,eid1,event2,eid2,signal,annotation,Doc name,Doc ID,sentence
hired,e2,said,e1,end,0,wsj_0344.tml,WSJ891101-0020,"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    "
hired,e2,loss,e7,end,0,wsj_0344.tml,WSJ891101-0020,"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    "
hired,e2,reported,e6,end,0,wsj_0344.tml,WSJ891101-0020,"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    "
hired,e2,assist,e4,end,0,wsj_0344.tml,WSJ891101-0020,"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    "
said,e1,loss,e7,end,0,wsj_0344.tml,WSJ891101-0020,"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    "
said,e1,reported,e6,end,0,wsj_0344.tml,WSJ891101-0020,"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    "
said,e1,assist,e4,end,0,wsj_0344.tml,WSJ891101-0020,"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    "
loss,e7,reported,e6,end,0,wsj_0344.tml,WSJ891101-0020,"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    "
loss,e7,assist,e4,end,0,wsj_0344.tml,WSJ891101-0020,"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    "
reported,e6,assist,e4,end,0,wsj_0344.tml,WSJ891101-0020,"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    "
said,e17,charges,e13,propose,0,wsj_0344.tml,WSJ891101-0020,"This quarter's loss includes pretax charges of $4.9 million on the proposed discontinuation of the company's troubled British subsidiary, and $3.7 million of other write-offs the company said were non-recurring and principally related to inventory, publishing advances and pre-publication costs. "
said,e17,loss,e11,propose,0,wsj_0344.tml,WSJ891101-0020,"This quarter's loss includes pretax charges of $4.9 million on the proposed discontinuation of the company's troubled British subsidiary, and $3.7 million of other write-offs the company said were non-recurring and principally related to inventory, publishing advances and pre-publication costs. "
charges,e13,loss,e11,propose,0,wsj_0344.tml,WSJ891101-0020,"This quarter's loss includes pretax charges of $4.9 million on the proposed discontinuation of the company's troubled British subsidiary, and $3.7 million of other write-offs the company said were non-recurring and principally related to inventory, publishing advances and pre-publication costs. "
said,e17,charges,e13,charge,0,wsj_0344.tml,WSJ891101-0020,"This quarter's loss includes pretax charges of $4.9 million on the proposed discontinuation of the company's troubled British subsidiary, and $3.7 million of other write-offs the company said were non-recurring and principally related to inventory, publishing advances and pre-publication costs. "
said,e17,loss,e11,charge,0,wsj_0344.tml,WSJ891101-0020,"This quarter's loss includes pretax charges of $4.9 million on the proposed discontinuation of the company's troubled British subsidiary, and $3.7 million of other write-offs the company said were non-recurring and principally related to inventory, publishing advances and pre-publication costs. "
charges,e13,loss,e11,charge,0,wsj_0344.tml,WSJ891101-0020,"This quarter's loss includes pretax charges of $4.9 million on the proposed discontinuation of the company's troubled British subsidiary, and $3.7 million of other write-offs the company said were non-recurring and principally related to inventory, publishing advances and pre-publication costs. "
exclusion,e54,attributed,e31,propose,0,wsj_0344.tml,WSJ891101-0020,"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. "
exclusion,e54,decrease,e32,propose,0,wsj_0344.tml,WSJ891101-0020,"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. "
exclusion,e54,status,e56,propose,0,wsj_0344.tml,WSJ891101-0020,"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. "
exclusion,e54,sales,e55,propose,0,wsj_0344.tml,WSJ891101-0020,"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. "
attributed,e31,decrease,e32,propose,0,wsj_0344.tml,WSJ891101-0020,"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. "
attributed,e31,status,e56,propose,0,wsj_0344.tml,WSJ891101-0020,"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. "
attributed,e31,sales,e55,propose,0,wsj_0344.tml,WSJ891101-0020,"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. "
decrease,e32,status,e56,propose,0,wsj_0344.tml,WSJ891101-0020,"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. "
decrease,e32,sales,e55,propose,0,wsj_0344.tml,WSJ891101-0020,"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. "
status,e56,sales,e55,propose,0,wsj_0344.tml,WSJ891101-0020,"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. "
seeking,e13,oust,e15,seek,0,wsj_0151.tml,WSJ891102-0040,"Mr. Ackerman already is seeking to oust Mr. Edelman as chairman of Datapoint Corp., an Intelogic affiliate.    "
prompted,e30,saying,e32,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
prompted,e30,moves,e31,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
prompted,e30,benefit,e34,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
prompted,e30,specify,e29,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
prompted,e30,declined,e27,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
prompted,e30,meant,e33,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
prompted,e30,on,e183,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
saying,e32,moves,e31,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
saying,e32,benefit,e34,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
saying,e32,specify,e29,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
saying,e32,declined,e27,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
saying,e32,meant,e33,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
saying,e32,on,e183,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
moves,e31,benefit,e34,mean,1,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
moves,e31,specify,e29,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
moves,e31,declined,e27,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
moves,e31,meant,e33,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
moves,e31,on,e183,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
benefit,e34,specify,e29,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
benefit,e34,declined,e27,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
benefit,e34,meant,e33,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
benefit,e34,on,e183,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
specify,e29,declined,e27,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
specify,e29,meant,e33,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
specify,e29,on,e183,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
declined,e27,meant,e33,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
declined,e27,on,e183,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
meant,e33,on,e183,mean,0,wsj_0151.tml,WSJ891102-0040,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" "
take,e43,added,e61,design,0,wsj_0151.tml,WSJ891102-0040,"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    "
take,e43,has,e39,design,0,wsj_0151.tml,WSJ891102-0040,"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    "
take,e43,designed,e41,design,0,wsj_0151.tml,WSJ891102-0040,"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    "
added,e61,has,e39,design,0,wsj_0151.tml,WSJ891102-0040,"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    "
added,e61,designed,e41,design,0,wsj_0151.tml,WSJ891102-0040,"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    "
has,e39,designed,e41,design,0,wsj_0151.tml,WSJ891102-0040,"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    "
suggestion,e5,offer,e89,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
suggestion,e5,resign,e7,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
suggestion,e5,message,e1,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
suggestion,e5,said,e8,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
suggestion,e5,meant,e2,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
suggestion,e5,taken,e4,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
offer,e89,resign,e7,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
offer,e89,message,e1,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
offer,e89,said,e8,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
offer,e89,meant,e2,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
offer,e89,taken,e4,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
resign,e7,message,e1,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
resign,e7,said,e8,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
resign,e7,meant,e2,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
resign,e7,taken,e4,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
message,e1,said,e8,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
message,e1,meant,e2,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
message,e1,taken,e4,mean,1,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
said,e8,meant,e2,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
said,e8,taken,e4,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
meant,e2,taken,e4,mean,0,SJMN91-06338157.tml,SJMN91-06338157,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. "
said,e37,on,e317,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
said,e37,asking,e48,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
said,e37,started,e46,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
said,e37,sketched,e38,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
said,e37,told,e40,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
said,e37,tell,e50,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
said,e37,fired,e316,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
said,e37,said,e44,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
said,e37,encountering,e39,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
said,e37,calling,e47,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
said,e37,met,e56,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
said,e37,said,e43,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
said,e37,said,e55,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
said,e37,object,e53,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
on,e317,asking,e48,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
on,e317,started,e46,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
on,e317,sketched,e38,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
on,e317,told,e40,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
on,e317,tell,e50,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
on,e317,fired,e316,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
on,e317,said,e44,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
on,e317,encountering,e39,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
on,e317,calling,e47,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
on,e317,met,e56,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
on,e317,said,e43,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
on,e317,said,e55,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
on,e317,object,e53,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
asking,e48,started,e46,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
asking,e48,sketched,e38,object,0,SJMN91-06338157.tml,SJMN91-06338157,"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. "
